R,Data Analysis,Research,Statistics,Matlab,Data Mining,Machine Learning,LaTeX,SAS,SQL,Text Analytics,Python,None,None,None,None,None,None,None,None,None,None,None,None,None
Leadership,Teaching,Python,Data Science,Machine Learning,Mathematics,Microsoft Excel,Java,Adobe Creative Suite,Project Management,Event Planning,Public Speaking,Research,Hive,R,SQL,C++,Programming,Product Management,None,None,None,None,None,None
Business Analytics,R,SQL,Machine Learning,SAS programming,Leadership,Data Science,Management,Data Analysis,Microsoft Office,Microsoft Excel,Business Analysis,Project Management,Analytical Skills,Teamwork,Python,C++,Team Leadership,None,None,None,None,None,None,None
N,o,n,e,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Statistics,Apache Spark,Hadoop,Data Analysis,Public Speaking,Research,Entrepreneurship,Cloud Applications,Open Source Development,Teaching,Leadership,Training,E-Learning,Data Science,Big Data,Nosql,Cloud Computing,Ruby on Rails,Higher Education,Software Development,Software Design,Statistical Data Analysis,None,None,None
Business Analytics,Data Modeling,Machine Learning,Business Intelligence,Data Science,SQL,Cognos,Data Warehousing,Business Analysis,ETL,Microsoft SQL Server,Statistics,Oracle,PL/SQL,OLAP,Master Data Management,Informatica,DB2,Database Administration,Java,WEKA,SPSS,R,BI Reporting,Unix Shell Scripting
Python,Data Analysis,Data Science,statistical analysis,SQL,Research,Science Policy,Technology Policy,Nanotechnology,Matlab,Innovation Policy,Materials Science,Microfluidics,Genetics,PHP,AFM,Electrochemistry,Nanofabrication,Microscopy,Microfabrication,Biosensors,Nanomaterials,Nanoparticles,Spectroscopy,Physics
Java,Hadoop,PowerPoint,English,Windows,Research,Big Data,Big Data Analytics,Apache Pig,Hive,Public Speaking,Budgets,Apache Ambari,Hortonworks Data Platform,Hadoop distribution file system(HDFS),None,None,None,None,None,None,None,None,None,None
Machine Learning,Computational social science,Public Opinion,R,Data Analysis,Data Science,Research,Quantitative Research,Computational Politics,Statistics,Political Science,Political Behavior,Programming,Policy Analysis,Proactive self-starter,Negotiation,Social Media Marketing,Advertising,Digital Marketing,Marketing Communications,Direct Marketing,English,LaTeX,markdown,None
Machine Learning,Python,R,SAS,Matlab,SQL,Statistical Modeling,Analytics,Minitab,Optimization,Data Mining,Logistics Engineering,Access,Operations Research,Queuing,Industrial Engineering,Simulations,Stochastic Modeling,Inventory Management,CPLEX,JMP,Decision Modeling,Microsoft Excel,Big Data,Databases
R,Statistics,Data Analysis,Data Mining,Statistical Modeling,SQL,Machine Learning,Logistic Regression,Predictive Modeling,Python,Business Intelligence,Tableau,Project Management,Bayesian statistics,Data Visualization,SAS,SPSS,Multivariate Statistics,Linear Regression,Cluster Analysis,Natural Language Processing,Git,SAS programming,Microsoft Office,Access
Quantitative Analytics,Data Analysis,Databases,Microsoft SQL Server,Statistics,Algorithm Development,Predictive Modeling,Customer Insight,Performance Analysis,Programming,Business Intelligence,SAS,Econometrics,Angoss Knowledge Studio,Turbo Pascal,Decision Trees,Marketing,Google Analytics,Economics,Portfolio Analysis,Research,Financial Analysis,Risk Measurement,None,None
Analytics,Business Intelligence,Data Mining,Predictive Analytics,Analysis,SaaS,CRM,Big Data,Leadership,Solution Selling,B2B,Data Analysis,Statistics,Strategy,Segmentation,Business Strategy,Business Analytics,Consulting,Predictive Modeling,Analytical Skills,Forecasting,Competitive Analysis,Optimization,Problem Solving,Analytique
Microsoft Office,Java,Programming,HTML,SQL,Public Speaking,Support Vector Machine (SVM),Microsoft Excel,PowerPoint,Microsoft Word,Linux,C Programming,C ++,Machine Learning,Artificial Intelligence,Computational Genomics,Ada Programming,C#,XAML,NLP,Technical Writing,Organization,None,None,None
Programming,Matlab,AutoCAD,Photoshop,PLC Programming,C++,Microsoft Office,Data Analysis,Mechatronics,Adobe Creative Suite,Creative Problem Solving,SolidWorks,C,Electrical Engineering,Mechanical Engineering,3D Studio Max,Japanese Language Proficiency Test,Astronomy,UGS NX5,User Interface Design,Bahasa Indonesia,Solidworks,Objective-C,iOS development,Python
LaTeX,Statistics,Mathematical Modeling,Numerical Analysis,University Teaching,Data Analysis,Physics,Science,Teaching,Research,Lecturing,Higher Education,Scientific Writing,Simulations,Algorithms,Python,Java,Theory,None,None,None,None,None,None,None
Statistics,Healthcare,Program Evaluation,Data Analysis,Health Policy,Research,Policy,Public Health,Epidemiology,Clinical Research,Health Economics,SAS,Policy Analysis,Hospitals,Outcomes Research,Life Sciences,Lifesciences,Diabetes,STATA,Microsoft Excel,Tableau,R,None,None,None
Java,Microsoft SQL Server,UML,Oracle,Agile Methodologies,Sun Certified Java Programmer,C++,XML,SDLC,Scrum,MySQL,JavaScript,Java Enterprise Edition,Eclipse,Tomcat,JBoss Application Server,Web Development,SQL,Android,Security,Android Development,Business Analysis,Software Engineering,Struts,Ant
R,Python,Microsoft Excel,Research,Microsoft PowerPoint,Data Analysis,Analytical Skills,SQL,Machine Learning,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
R,Python,SQL,MySQL,Matlab,JavaScript,C++,VBA,Statistics,Machine Learning,Data Analysis,Data Visualization,Shiny Server,Google Charts,Power BI,Tableau,Google API,Google Apps Script,Google Cloud Platform,Microsoft Azure,Github,Linux Server,PHP,Drupal,DoubleClick
Research,Physics,Python,Data Analysis,Astronomy,Astrophysics,Fortran 95,Linux,Science,Scientific Computing,Statistics,Mathematica,Magnetohydrodynamics,LaTeX,Matlab,Programming,Scala,Apache Spark,Public Speaking,Teamwork,Fortran,Mathematical Modeling,Scientific Writing,R,Big Data
MySQL,Programming,Microsoft SQL Server,.NET,PHP,Machine Learning,Windows,C#,ASP.NET,Data Mining,Data Analysis,Natural Language Processing,Information Retrieval,Data Visualization,Python,NumPy,Django,Apache Spark,SPSS Statistics,SPSS Modeler,"Extract, Transform, Load (ETL)",Network Visualization,Pandas,Sklearn,TensorFlow
Data Analysis,Analysis,Forecasting,Financial Analysis,SQL,Market Analysis,Market Research,Financial Modeling,Marketing Strategy,Financial Reporting,Marketing Research,R,Python,Strategy,Management,Analytics,Business Analysis,Process Improvement,SAS,Risk Analysis,Web Analytics,SAS Programming,None,None,None
Technical Recruiting,C++,XML,C#,ERP,Requirements Analysis,Business Analysis,.NET,Testing,SQL,Management,Recruiting,ABAP,SDLC,Agile Methodologies,Integration,SAP,SAP PP,SAP SD,SAP FICO,SAP MM,Big Data,Hadoop,Hive,NoSQL
High Frequency Trading,Proprietary Trading,Portfolio Management,Equities,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Market Research,Market Analysis,Competitive Analysis,Analytics,Segmentation,Data Analysis,Customer Insight,Strategy,CRM,Business Intelligence,MapInfo Professional,Marketing Research,Sales Operations,Cross-functional Team Leadership,Analysis,Forecasting,Business Planning,Leadership,Product Development,Data Mining,Product Management,Market Planning,Strategic Partnerships,GIS,Network Planning
Critical Thinking,Teamwork,Research,Team Leadership,Analytical Skills,Customer Service,Highly developed communication skills,Microsoft Office,Public Speaking,Time Management,Well organised,Data Analysis,Statistics,Report Writing,Microsoft Excel,SAS Programming,PowerPoint,None,None,None,None,None,None,None,None
Software Development,Databases,Telecommunications,Unix,System Architecture,Data Analysis,Operating Systems,IP,Linux,Solaris,Wireless,Perl,Solution Architecture,Network Design,VoIP,Architectures,TCP/IP,Integration,Network Architecture,Provisioning,SOA,Cloud Computing,Enterprise Architecture,SNMP,Architecture
Statistics,Research Design,Data Analysis,Experimental Design,Scientific Writing,Research,R,Science,Neuroscience,Psychology,University Teaching,Matlab,Microsoft Office,Quantitative Research,Academic Writing,Qualitative Research,Teaching,Python,Spanish,Research Ethics,Computational Modeling,Conference Presentations,Apache Spark,Scala,Spark
Machine Learning,Python,C++,Algorithms,Data Structures,Keras,Pandas,Scikit-Learn,Deep Learning,Neural Networks,Data Analysis,Statistical Data Analysis,Statistical Modeling,Data Mining,PostgreSQL,None,None,None,None,None,None,None,None,None,None
Time Management,Public Speaking,Leadership,Research,Team Leadership,Customer Service,PowerPoint,Social Media,Social Networking,Project Management,Facebook,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Statistics,University Teaching,Research,Data Analysis,Lecturing,Qualitative Research,Higher Education,Statistical Modeling,SPSS,Research Design,R,Experimental Design,SAS,Quantitative Research,Data Management,Programming,Teaching,Data Mining,Management,Science,Analysis,Report Writing,Python,Tableau,None
data science,business strategy,finance,visual storytelling,working with senior management and investors,Financial Modeling,Corporate Communications,Data Analytics,Data Visualization,Data Storytelling,Advanced Excel,Advanced PowerPoint,Google Analytics,Python,French (intermediate),Client Presentations,Board Relations,None,None,None,None,None,None,None,None
Hydrology,Civil Engineering,Water,GIS,Modeling,AutoCAD,ArcGIS,Matlab,Structural Engineering,Research,Water Resources,Drainage,Water Quality,Hydraulics,Construction Management,Structural Analysis,Water Supply,Sewer,Water Engineering,None,None,None,None,None,None
N,o,n,e,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Time Management,Microsoft Excel,Microsoft Office,Customer Service,Strategy,Management,Teamwork,Leadership,PowerPoint,Research,Fundraising,Leadership Development,Program Management,Public Relations,Strategic Planning,Personal Finance,Accounting,None,None,None,None,None,None,None,None
SQL,Python,R,Data Analysis,ETL,Tableau,Presto,Java,pandas,Mathematics,Research,LaTeX,None,None,None,None,None,None,None,None,None,None,None,None,None
Data Analysis,Health Informatics,Clinical Data Management,Healthcare Management,Clinical Research,Project Management,Health Information Management,Clinical Workflow,RapidMiner,Data Mining,Tableau,Quality Management,Healthcare Information Technology (HIT),Healthcare,Medical Terminology,Public Health,Medicine,Mental Health,Health Education,Project Planning,Program Evaluation,Project Coordination,Program Management,Health Promotion,Leadership
SAS,Analysis,Predictive Modeling,Data Mining,Marketing Analytics,Data Management,Big Data,Retail Banking,Portfolio Management,Risk Management,Statistical Modeling,Strategy,Pricing Analytics,None,None,None,None,None,None,None,None,None,None,None,None
Data Analysis,Research,Statistics,Matlab,Research and Development (R&D),Chemical Engineering,Science,Sanitation,Wastewater Treatment,Global Health,Microsoft Office,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Numerical Analysis,Mathematical Modeling,Data Analysis,Algorithms,Simulations,Research,Statistics,Programming,Science,Fluid Mechanics,Modeling,Physics,Remote Sensing,Signal Processing,Statistical Modeling,Machine Learning,Optimization,Analysis,R&D,Environmental Science,Social Media,Radar,Matlab,Fortran,Mathematica
Civil Engineering,Matlab,Data Analysis,Python,Structural Analysis,Project Planning,Engineering,Numerical Analysis,SQL,Business Analysis,Statistics,Contract Management,None,None,None,None,None,None,None,None,None,None,None,None,None
Social Media,Leadership,Strategy,Public Speaking,Social Networking,Management,Radio,Event Planning,Music,Entertainment,Public Relations,Research,Teaching,Strategic Financial Planning,Nonprofits,Analysis,Editing,Online Advertising,Non-profits,Strategic Planning,Customer Service,Marketing Strategy,Marketing,Coaching,Event Management
Statistics,Data Analysis,Biostatistics,SAS,Healthcare,Data Mining,Epidemiology,Business Intelligence,R,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Neuroscience,Data Analysis,Matlab,R,Computational Modeling,Computational Biology,Computational Physics,Python,Numerical Analysis,Science,Programming,Mathematica,Fortran,C,Computational Neuroscience,Data Visualization,Problem Solving,Collaborative Problem Solving,Creative Problem Solving,Electrical Engineering,Technical Documentation,Sun Grid Engine,Auditory Processing,Partial Differential Equations,Stochastic Differential Equations
GIS,Ecology,Analytical Chemistry,Report Writing,Field Work,Microsoft Office,Microsoft Excel,Microsoft Word,Research,SPSS,ArcGIS,Forest Inventory,Phase II Environmental Site Assessments,Laboratory Skills,Project Management,Environmental Compliance,Remediation,Environmental Impact Assessment,Risk Assessment,Climate Change,AutoCAD,Phase 1,Manifold GIS,Quantum GIS,Water Quality
Linguistics,Data Science,Computational Linguistics,Statistical Modeling,Statistical Data Analysis,Research,Sociolinguistics,Data Analysis,R,Foreign Languages,Python,Academic Writing,University Teaching,Microsoft Office,Microsoft Excel,Microsoft Word,Microsoft PowerPoint,None,None,None,None,None,None,None,None
Data Science,R,Python,Machine Learning,Data Mining,Data Visualization,Text Minning,Sentiment Analysis,social media analytics,Big Data Algorithms,Linux,Alteryx,Pentaho,ETL,Databases,Data Modeling,SQL,MySQL,Statistical Data Analysis,Capacity Management,Capacity Planning,Integration,Business Intelligence,SSRS,SSIS
Communication skills,Java,Written Expression,Team Leadership,Project Management,Time Management,Analytical Skills,Ellipse,Social Media Marketing,Microsoft Office,VBA,Entrepreneurship,Software,Communication,HTML,CSS,Data Analysis,Javascript,None,None,None,None,None,None,None
Data Analysis,Python,Machine Learning,Leadership,Data Science,Project Planning,Project Management,Numerical Analysis,NumPy,Git,Scikit-Learn,Natural Language Processing,Research,Web Design,R,Programming,Statistics,Public Outreach,SQL,Physics,Mathematical Modeling,Photonics,Matlab,Experimental Physics,Optics
Python,Microsoft Word,Editing,Writing,Research,Laboratory Skills,PowerPoint,Microsoft Office,Strategic Planning,Volunteer Management,Social Media,Event Planning,Nonprofits,Community Outreach,Public Speaking,Customer Service,R,Amazon Web Services (AWS),Apache Kafka,SQL,Matlab,ElasticSearch,None,None,None
Bioinformatics,Science,Algorithms,Machine Learning,Data Analysis,Computational Biology,Proteomics,R,Cancer,Oncology,Mathematical Modeling,Molecular Biology,Quantum Computing,Statistics,Drug Discovery,Clinical Research,Genomics,Programming,DNA,Cancer Research,Scientific Writing,Artificial Intelligence,Neuroscience,Lifesciences,LaTeX
Machine Learning,Data Mining,Artificial Intelligence,Information Retrieval,Matlab,Big Data,Algorithms,Java,Python,Scalability,Recommender Systems,Deep Learning,Databases,Apache Spark,None,None,None,None,None,None,None,None,None,None,None
Actuarial Science,Data Analysis,Machine Learning,Scikit-Learn,Spatial Analysis,D3.js,Matlab,Python,NumPy,Data Classification,Data Clustering,Quantum GIS,Pandas,Microsoft Excel,Apache Spark,GGY Axis,Open Data Kit,Microsoft Office,Statistics,SQL,Probability,Analytical Skills,None,None,None
Biotechnology,Data Analysis,Management Consulting,Project Management,Market Research,Strategy,Management,Business Strategy,Consulting,Business Development,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
SQL,Financial Modeling,R,Python,Data Analysis,Microsoft Office,C#,VBA,Financial Analysis,Bloomberg Terminal,Matlab,C++,Finance,Management,C,Risk Management,Java,None,None,None,None,None,None,None,None
Bioinformatics,Machine Learning,Data Science,Data Analysis,Statistics,Big Data Analytics,Programming,Matlab,R,High-throughput sequencing data analysis,Molecular Biology,Python,Digital Signal Processing,Simulations,C++,Perl,Biomedical Engineering,LaTeX,UCSC Genome Browser,ChIP-seq,RNAseq,Cufflinks,Signal Processing,Research,Science
Data Mining,Machine Learning,Pattern Recognition,Matlab,Data Analysis,Statistics,C++,Predictive Analytics,Image Analysis,Python,Image Processing,Databases,Clementine,SPSS,Tableau,Computer Vision,"Machine Learning algorithms, Data Scientist Techniques, OCR, NLP, Python, R, Hadoop, Scala",None,None,None,None,None,None,None,None
Data Science,Data Analysis,Machine Learning,R,Python,Data Mining,Neural Networks,Statistics,Business Intelligence,Predictive Modeling,Science Communication,Research,Energy,Renewable Energy,Forecasting,Time Series Analysis,Teaching,Mentoring,Product Development,Project Management,Physics,None,None,None,None
Java,Python,Agile Methodologies,C++,Git,C,Scala,Akka,Linux,Scrum,Bash,Apache Spark,Cassandra,Object Oriented Design,TDD,UML,Github,MongoDB,None,None,None,None,None,None,None
Managerial Finance,Stochastic Processes,Investment Analysis,Java,Matlab,Microsoft Office,Finance,Financial Accounting,Numerical Analysis,Calculus,Professional Communication,Administrative Assistance,Team Leadership,Team Management,Human Resources,Mathematics,Analysis,Teamwork,Time Management,PowerPoint,Customer Service,Leadership,None,None,None
Statistics,Statistical Data Analysis,Market Research,Marketing Strategy,Microsoft Excel,Marketing Communications,SAS Programming,R Project,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Transportation Planning,Python,Transportation,Road,Transportation Engineering,Traffic Engineering,C++,Data Mining,Matlab,Teamwork,Statistics,Data Analysis,Databases,AutoCAD,AIMSUN,VISSIM,GIS,Report Writing,Problem Solving,HCM,VISUM,HASTUS,None,None,None
C,C++,Python,NumPy,SciPy,Matplotlib,Git,SQL,Machine Learning,MLlib,Apache Spark,R,Linux/Unix administration,Boost C++ libraries,GNU Scientific Library,Microsoft Office,Time Series Analysis,Algorithms,Predictive Analytics,Predictive Modeling,Data Mining,MySQL,SQLite,None,None
Statistics,Data Analysis,Research,Mathematical Modeling,Python,Science,Programming,R,Teaching,data science,Scientific Writing,Analytics,Ecology,Data Science,Java,C++,None,None,None,None,None,None,None,None,None
Python,SQL,Data Science,Machine Learning,?????????? ???????????? ???????????,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Machine Learning,Natural Language Processing,Apache Spark,Java,Python,SQL,Hadoop,Apache Pig,Hive,Big Data,HTML,C,Microsoft Excel,Microsoft Office,Matlab,Visual Basic,Objective-C,Statistics,GATE,Linux,Weka,Optimization,LaTeX,Research,Data Analysis
SQL,Segmentation,SAS,Predictive Modeling,Cluster Analysis,Customer Insight,Data Mining,R,Python,Octave,Unix Shell Scripting,Git,Oracle,DB2,Netezza,SPSS,Predictive Analytics,Shell Scripting,None,None,None,None,None,None,None
Analytics,New Business Development,Software Development,Start-ups,Machine Learning,Automated Trading,Venture Capital,blockchain,ethereum,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
C++,R,Trading,Quantitative Finance,Financial Modeling,Python,Boost,C#,Statistical Modeling,Matlab,Risk Management,Credit Risk,Generic Programming,Derivatives,None,None,None,None,None,None,None,None,None,None,None
Materials Science,Metallurgy,Thermodynamics,Scientific Computing,Finite Element Analysis,Matlab,Simulations,Numerical Analysis,Heat Treatment,Image Processing,Computational Materials Science,Scanning Electron Microscopy,C++,Metallography,Nanomaterials,TEM,Nanotechnology,Materials,Optical Microscopy,Computational Thermodynamics,VB.NET,R&D,Mathematical Modeling,Image Analysis,Data Analysis
Microsoft Excel,Data Analysis,Python,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Agile Project Management,Customer Behaviour Modeling,Baysian Networks,R Shiny,Machine Learning,Data Mining,Predictive Modeling,Data Classification,Matlab,Weka/ R,Artificial Neural Networks,Computer Vision,Digital Image Processing,University Teaching,Teaching,Programming,Research,C++,C,Software Engineering,Lecturing,None,None,None,None
Marketing,Statistics,Microsoft Excel,Data Analysis,SAS,PowerPoint,Access,Photoshop,SAS Certified Base Programmer,SPSS,R,Time Management,Databases,SAS Certified Advanced Programmer,Python,None,None,None,None,None,None,None,None,None,None
Matlab,Statistics,LaTeX,Data Analysis,Mathematical Modeling,Research,Statistical Modeling,Programming,C,Algorithms,C++,R,Optimization,Python,Simulations,Machine Learning,Operations Research,Game Theory,None,None,None,None,None,None,None
Computer Science,Applied Mathematics,Operations Research,Data Mining,Statistics,C++,Data Analysis,Optimization,Predictive Modeling,Management,Databases,Mathematical Modeling,Monte Carlo Simulation,Modeling,Business Analysis,SAS,Statistical Modeling,Security,Business Intelligence,Pattern Recognition,Predictive Analytics,Software Development,Business Analytics,Software Project Management,Analysis
Healthcare,Strategic Planning,Project Management,Healthcare Management,Healthcare Information Technology,Change Management,Policy,EHR,Strategy,Hospitals,Business Analysis,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Statistics,Data Analysis,Statistical Modeling,Databases,Data Mining,Predictive Analytics,Segmentation,Survival Analysis,Actuarial Science,Business Intelligence,Unix Shell Scripting,Python,R,SAS Programming,SQL,Java,C++,Management,Microsoft Excel,Microsoft Office,None,None,None,None,None
SQL,Databases,Business Analysis,Data Analysis,Big Data,Team Leadership,SDLC,Consulting,Requirements Analysis,Vendor Management,Analysis,Project Management,Software Development Life Cycle (SDLC),Software Documentation,Training,Leadership,Requirements Gathering,Data Modeling,IT Service Management,Operating Systems,Data Warehousing,Business Requirements,Technical Support,Hadoop,Process Improvement
Machine Learning,Python,Python Scientific Stack,Django,Java,Software Development,SQL,Linux,C++,MySQL,Git,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Project Management,Data Analysis,Microsoft Office,Management,Leadership,Research,Business Strategy,Statistics,Data Mining,Public Speaking,Lean Manufacturing,Six Sigma,Negotiation,Teaching,Customer Service,Statistical Modeling,Microsoft Excel,Coaching,Large-scale Data Analysis,Big Data,Statistical Data Analysis,Data Science,Matlab,Higher Education,Educational Leadership
N,o,n,e,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Data Analysis,Python,LaTeX,Physics,Algorithms,Image Processing,Mathematical Modeling,Machine Learning,Astrophysics,Image Analysis,Statistics,Numerical Analysis,Digital Image Processing,Data Modeling,Technical Writing,Software Development,Algorithm Design,Testing,SQL,Scientific Computing,Data Mining,Monte Carlo Simulation,Simulations,Signal Processing,Statistical Modeling
Programming,Machine Learning,Algorithms,Software Development,Statistics,Mathematics,Computer Science,Data Analysis,Data Integration,Object Oriented Design,Hadoop,Data Structures,Python,Java,C++,Git,Linux,Distributed Systems,SQL,None,None,None,None,None,None
Data Science,Python,Engineering,Project Engineering,Mechanical Engineering,Project Management,Research,Quality Assurance,Energy,Power Plants,Project Planning,Piping,Inspection,Data Analysis,Statistical Modeling,Statistical Data Analysis,P&ID,R,SQL,Microsoft Office,Microsoft Word,Microsoft Excel,Matlab,PowerPoint,Solidworks
Computer Science,Cognitive Science,Artificial Intelligence,Operating Systems Design,Network Programming,Computer Graphics,3D rendering,OpenGL,Linux,C,C++,Python,Java,Shell Scripting,SQL,R,Matlab,Machine Learning,Data Science,Object Oriented Design,Software Development,Algorithms,OOP,None,None
Java,C#,Microsoft SQL Server,VB,.NET,OO Software Development,Business Intelligence,Business Analytics,T-SQL,User Interface Design,Web Development,Web Design,HTML5,JavaScript,CSS,Data Science,Machine Learning,Python,R,C,C++,Functional Programming,Scala,Concurrent Programming,Object Oriented Design
R,Statistics,Matlab,LaTeX,Data Analysis,Microsoft Office,Machine Learning,C,Microsoft Excel,Financial Analysis,Statistical Modeling,C++,Research,Quantitative Finance,Data Mining,Teamwork,Probability Theory,SAS,Python,Stochastic Processes,Eviews,PowerPoint,Microsoft Word,Customer Service,Modeling
Matlab,R,Data Analysis,Microsoft Excel,SQL,Data Mining,Data Analytics,C++,Data Science,Machine Learning,Microsoft Office,Microcontrollers,Java,Microprocessors,Labview,HTML,AutoCAD,Verilog HDL,Visual Basic,Microsoft Word,Visual C#,PowerPoint,Windows,Photoshop,Strategic Planning
Data Analysis,Statistical Modeling,R,SAS,Teamwork,Statistics,SPSS,Time Management,Python,Microsoft Excel,Research,Microsoft Office,Public Speaking,Analysis,Regression Analysis,Linear Regression,Survey Design,Analytical Skills,Statistical Data Analysis,JavaScript,Statistical Sampling,Reporting & Analysis,Consumer Insight Generation,Customer Satisfaction Research,Leaflet
N,o,n,e,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Python,Machine Learning,Data Science,Java,Artificial Intelligence,Eclipse,Git,Docker,SQL,Software Engineering,Flask,Tensorflow,Keras,Matlab,Hadoop,C/C++,Subversion,Linux,Agile Methodologies,Research,LaTeX,Apache Spark,None,None,None
Mathematical Modeling,Data Science,Machine Learning,Data Analysis,Mathematical Statistics,Numerical Simulation,Mathematics,Programming,R,Python,Matlab,SQL,Neural Networks,Time Series Analysis,Bayesian statistics,Algorithms,Forecasting,Computer Science,Applied Mathematics,Differential Equations,Physical Chemistry,Colloid Science,Chemical Engineering,Physics,None
Machine Learning,Algorithms,University Teaching,Statistics,Computer Vision,Image Processing,Data Science,Speech Processing,Consulting,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
Simulations,Signal Processing,Algorithms,State Estimation,C++,Applied Mathematics,Optimization,Machine Learning,Python,Data Scientist,Fault diagnosis and prognosis,Neural Networks,Reinforcement Learning,Programming,Natural Language Processing,Data Wrangling,TensorFlow,Deep Learning,Keras,image classification,None,None,None,None,None
Bioinformatics,Python,Machine Learning,Perl,R,Computational Biology,C++,Java,Algorithms,Programming,Databases,PHP,Data Mining,Simulations,Statistical Modeling,MySQL,Software Development,Project Management,C#,Statistics,Data Science,Artificial Intelligence,Computer Science,XHTML,LaTeX
Bioinformatics,Genomics,Statistics,Data Analysis,Molecular Biology,Genetics,R,Computational Biology,Population Genetics,Science,Molecular Genetics,Microscopy,Research,SQL,Python,Data Science,Microbiology,Biology,DNA,PCR,Experimental Design,DNA sequencing,Molecular Cloning,Microarray,Flow Cytometry
Pattern Recognition,Data Mining,Machine Learning,Image Processing,C++,Software Development,Analytics,Algorithms,Matlab,SQL,Information Retrieval,Unix,C#,C,Java,Oracle,Research,Linux,Data Analysis,Software Engineering,VBA,ETL,Python,Statistics,Big Data Analytics
Artificial Intelligence,Data Science,Machine Learning,Search,Google Analytics,Databases,Analytics,Data Analysis,Web Analytics,Solr,Human Computer Interaction,Python,Watson Analytics,Web Development,Web Applications,Software Development,Java,E-commerce,Web Services,SEO,Agile Methodologies,Perl,Scrum,JSON,XML
Statistics,Data Analysis,SQL,R,Microsoft Excel,Matlab,Microsoft Office,Statistical Modeling,Teamwork,Data Mining,Research,Quantitative Analytics,SAS,Predictive Modeling,Teaching,Economics,Microsoft Word,Programming,PowerPoint,Python,SSRS,Unix,Ksh,Big Data Analytics,Critical Thinking
Statistical Modeling,Time Series Analysis,Predictive Modeling,SAS,Analytics,Data Mining,Credit Risk,Data Analysis,Statistics,Economics,SAS programming,Logistic Regression,None,None,None,None,None,None,None,None,None,None,None,None,None
Data Mining,Statistical Modeling,Analytics,Banking,Credit,Problem Solving,Data Analysis,Machine Learning,Statistical Data Analysis,Portfolio Management,Physics,Mathematical Physics,Business Analysis,Business Strategy,Customer Relationship Management (CRM),Project Management,None,None,None,None,None,None,None,None,None
R,Data Mining,Statistics,Data Analysis,Java,Regression Models,Statistical Computing,C++,Data Manipulation,Stochastic Simulation,SAS,SQL,Research,Queues,Analysis,Actuarial Exams,Statistical Modeling,LaTeX,Hadoop,Python,SAS Programming,HTML,SPSS,Eclipse,Matlab
Data Analysis,Microsoft Office,Research,Physics,Mathematics,Matlab,Statistics,Mechanical Engineering,Public Speaking,Programming,Science,Python,Data Science,Scientific Writing,Microsoft Excel,Powerpoint,C++,R,Psychometrics,Big Data,Teaching,Analytical Skills,Engineering,Mathematical Modeling,Numerical Analysis
Mathematical Modeling,Matlab,Microfabrication,Labview,Microfluidics,Physics,Nanotechnology,Simulations,Materials Science,LaTeX,Numerical Analysis,CFD,Finite Element Analysis,COMSOL,Heat Transfer,Microscopy,ANSYS,Solidworks,Biomedical Engineering,Scanning Electron Microscopy,Electron Beam Lithography,MEMS,Thermodynamics,Optics,Thin Films
Nuclear Engineering,Physics,Reactor Physics,Electrical Engineering,Computer Engineering,Nuclear,Matlab,Mathematical Modeling,Fortran,Heat Transfer,Simulations,Statistics,Java,Research,LaTeX,Scala,Apache Spark,PostgreSQL,Reactor,Engineering,Numerical Analysis,Analysis,SQL,Fluid Mechanics,Radiation
Machine Learning,Natural Language Processing,Information Retrieval,Java,Python,Eclipse,Github,Hadoop,Data Analysis,OOP Programming,Jenkins,Amazon Web Services (AWS),jQuery,JavaScript,AJAX,Struts,Spring,iBatis,Hibernate,JBoss Application Server,UML,SOA,SOAP,RESTful WebServices,JSON
Python,R,Hadoop,Apache Spark,Matlab,C++,Machine Learning,Apache Pig,HDFS,Time Series Analysis,Shell Scripting,Linux,Tableau,Paraview,Transact-SQL (T-SQL),Modeling,Hive,Impala,MapReduce,LaTeX,High Performance Computing (HPC),Mathematica,Monte Carlo Simulation,Astrophysics,Plasma Physics
